,n_period,threshold,cutoff,return,drawdown,sharpe,,Row Labels,Average of return,,,
2695,240,2.9,0.5,-0.232779536,8.696629017,-0.818140033,,,,,,
2696,240,2.9,0.6,-0.232779536,8.696629017,-0.818140033,,,,,,
2697,240,2.9,0.7,-0.232779536,8.696629017,-0.818140033,,,,,,
2698,240,2.9,0.8,-0.232779536,8.696629017,-0.818140033,,,,,,
2699,240,2.9,0.9,-0.232779536,8.696629017,-0.818140033,,,,,,
882,140,2.8,0.1,0.48152014,1.505490497,-0.818585501,,,,,,
883,140,2.8,0.2,0.48152014,1.505490497,-0.818585501,,,,,,
884,140,2.8,0.3,0.48152014,1.505490497,-0.818585501,,,,,,
885,140,2.8,0.4,0.48152014,1.505490497,-0.818585501,,,,,,
886,140,2.8,0.5,0.48152014,1.505490497,-0.818585501,,,,,,
887,140,2.8,0.6,0.48152014,1.505490497,-0.818585501,,,,,,
888,140,2.8,0.7,0.48152014,1.505490497,-0.818585501,,,,,,
889,140,2.8,0.8,0.48152014,1.505490497,-0.818585501,,,,,,
890,140,2.8,0.9,0.48152014,1.505490497,-0.818585501,,,,,,
2376,230,1.4,0.1,-0.668823253,12.43928037,-0.818650067,,,,,,
2377,230,1.4,0.2,-0.668823253,12.43928037,-0.818650067,,,,,,
2378,230,1.4,0.3,-0.668823253,12.43928037,-0.818650067,,,,,,
2379,230,1.4,0.4,-0.668823253,12.43928037,-0.818650067,,,,,,
2380,230,1.4,0.5,-0.668823253,12.43928037,-0.818650067,,,,,,
2381,230,1.4,0.6,-0.668823253,12.43928037,-0.818650067,,,,,,
2382,230,1.4,0.7,-0.668823253,12.43928037,-0.818650067,,,,,,
2383,230,1.4,0.8,-0.668823253,12.43928037,-0.818650067,,,,,,
3609,300,1.1,0.1,-0.107669653,6.995294783,-0.827488072,,,,,,
3610,300,1.1,0.2,-0.107669653,6.995294783,-0.827488072,,,,,,
3611,300,1.1,0.3,-0.107669653,6.995294783,-0.827488072,,,,,,
3612,300,1.1,0.4,-0.107669653,6.995294783,-0.827488072,,,,,,
3613,300,1.1,0.5,-0.107669653,6.995294783,-0.827488072,,,,,,
3614,300,1.1,0.6,-0.107669653,6.995294783,-0.827488072,,,,,,
3615,300,1.1,0.7,-0.107669653,6.995294783,-0.827488072,,,,,,
3616,300,1.1,0.8,-0.107669653,6.995294783,-0.827488072,,,,,,
3617,300,1.1,0.9,-0.107669653,6.995294783,-0.827488072,,,,,,
3960,320,1,0.1,-0.078503337,6.064328881,-0.830909274,,,,,,
3961,320,1,0.2,-0.078503337,6.064328881,-0.830909274,,,,,,
3962,320,1,0.3,-0.078503337,6.064328881,-0.830909274,,,,,,
3963,320,1,0.4,-0.078503337,6.064328881,-0.830909274,,,,,,
3964,320,1,0.5,-0.078503337,6.064328881,-0.830909274,,,,,,
3965,320,1,0.6,-0.078503337,6.064328881,-0.830909274,,,,,,
3966,320,1,0.7,-0.078503337,6.064328881,-0.830909274,,,,,,
3967,320,1,0.8,-0.078503337,6.064328881,-0.830909274,,,,,,
3968,320,1,0.9,-0.078503337,6.064328881,-0.830909274,,,,,,
3789,310,1.1,0.1,-0.046849356,6.28795137,-0.841122462,,,,,,
3790,310,1.1,0.2,-0.046849356,6.28795137,-0.841122462,,,,,,
3791,310,1.1,0.3,-0.046849356,6.28795137,-0.841122462,,,,,,
3792,310,1.1,0.4,-0.046849356,6.28795137,-0.841122462,,,,,,
3793,310,1.1,0.5,-0.046849356,6.28795137,-0.841122462,,,,,,
3794,310,1.1,0.6,-0.046849356,6.28795137,-0.841122462,,,,,,
3795,310,1.1,0.7,-0.046849356,6.28795137,-0.841122462,,,,,,
3796,310,1.1,0.8,-0.046849356,6.28795137,-0.841122462,,,,,,
3797,310,1.1,0.9,-0.046849356,6.28795137,-0.841122462,,,,,,
1458,180,1.2,0.1,-0.648569579,12.84363604,-0.851935879,,,,,,
1459,180,1.2,0.2,-0.648569579,12.84363604,-0.851935879,,,,,,
1460,180,1.2,0.3,-0.648569579,12.84363604,-0.851935879,,,,,,
1461,180,1.2,0.4,-0.648569579,12.84363604,-0.851935879,,,,,,
1462,180,1.2,0.5,-0.648569579,12.84363604,-0.851935879,,,,,,
1463,180,1.2,0.6,-0.648569579,12.84363604,-0.851935879,,,,,,
1464,180,1.2,0.7,-0.648569579,12.84363604,-0.851935879,,,,,,
1465,180,1.2,0.8,-0.648569579,12.84363604,-0.851935879,,,,,,
711,130,2.9,0.1,0.462516576,1.505568624,-0.85302409,,,,,,
712,130,2.9,0.2,0.462516576,1.505568624,-0.85302409,,,,,,
713,130,2.9,0.3,0.462516576,1.505568624,-0.85302409,,,,,,
714,130,2.9,0.4,0.462516576,1.505568624,-0.85302409,,,,,,
715,130,2.9,0.5,0.462516576,1.505568624,-0.85302409,,,,,,
716,130,2.9,0.6,0.462516576,1.505568624,-0.85302409,,,,,,
717,130,2.9,0.7,0.462516576,1.505568624,-0.85302409,,,,,,
718,130,2.9,0.8,0.462516576,1.505568624,-0.85302409,,,,,,
719,130,2.9,0.9,0.462516576,1.505568624,-0.85302409,,,,,,
225,110,1.5,0.1,-0.555304467,15.56752461,-0.856197497,,,,,,
226,110,1.5,0.2,-0.555304467,15.56752461,-0.856197497,,,,,,
227,110,1.5,0.3,-0.555304467,15.56752461,-0.856197497,,,,,,
228,110,1.5,0.4,-0.555304467,15.56752461,-0.856197497,,,,,,
229,110,1.5,0.5,-0.555304467,15.56752461,-0.856197497,,,,,,
230,110,1.5,0.6,-0.555304467,15.56752461,-0.856197497,,,,,,
231,110,1.5,0.7,-0.555304467,15.56752461,-0.856197497,,,,,,
232,110,1.5,0.8,-0.555304467,15.56752461,-0.856197497,,,,,,
3060,270,1,0.1,-0.455630002,8.15523621,-0.856625424,,,,,,
3061,270,1,0.2,-0.455630002,8.15523621,-0.856625424,,,,,,
3062,270,1,0.3,-0.455630002,8.15523621,-0.856625424,,,,,,
3063,270,1,0.4,-0.455630002,8.15523621,-0.856625424,,,,,,
3064,270,1,0.5,-0.455630002,8.15523621,-0.856625424,,,,,,
3065,270,1,0.6,-0.455630002,8.15523621,-0.856625424,,,,,,
3066,270,1,0.7,-0.455630002,8.15523621,-0.856625424,,,,,,
3067,270,1,0.8,-0.455630002,8.15523621,-0.856625424,,,,,,
3068,270,1,0.9,-0.455630002,8.15523621,-0.856625424,,,,,,
3438,290,1.2,0.1,-0.138024058,6.986139774,-0.861069095,,,,,,
3439,290,1.2,0.2,-0.138024058,6.986139774,-0.861069095,,,,,,
3440,290,1.2,0.3,-0.138024058,6.986139774,-0.861069095,,,,,,
3441,290,1.2,0.4,-0.138024058,6.986139774,-0.861069095,,,,,,
3442,290,1.2,0.5,-0.138024058,6.986139774,-0.861069095,,,,,,
3443,290,1.2,0.6,-0.138024058,6.986139774,-0.861069095,,,,,,
3444,290,1.2,0.7,-0.138024058,6.986139774,-0.861069095,,,,,,
3445,290,1.2,0.8,-0.138024058,6.986139774,-0.861069095,,,,,,
3446,290,1.2,0.9,-0.138024058,6.986139774,-0.861069095,,,,,,
1098,160,1.2,0.1,-0.817475057,15.62081108,-0.872051398,,,,,,
1099,160,1.2,0.2,-0.817475057,15.62081108,-0.872051398,,,,,,
1100,160,1.2,0.3,-0.817475057,15.62081108,-0.872051398,,,,,,
1101,160,1.2,0.4,-0.817475057,15.62081108,-0.872051398,,,,,,
1102,160,1.2,0.5,-0.817475057,15.62081108,-0.872051398,,,,,,
1103,160,1.2,0.6,-0.817475057,15.62081108,-0.872051398,,,,,,
1104,160,1.2,0.7,-0.817475057,15.62081108,-0.872051398,,,,,,
1105,160,1.2,0.8,-0.817475057,15.62081108,-0.872051398,,,,,,
144,100,2.6,0.1,0.449143587,2.838560589,-0.876169244,,,,,,
145,100,2.6,0.2,0.449143587,2.838560589,-0.876169244,,,,,,
146,100,2.6,0.3,0.449143587,2.838560589,-0.876169244,,,,,,
147,100,2.6,0.4,0.449143587,2.838560589,-0.876169244,,,,,,
148,100,2.6,0.5,0.449143587,2.838560589,-0.876169244,,,,,,
149,100,2.6,0.6,0.449143587,2.838560589,-0.876169244,,,,,,
150,100,2.6,0.7,0.449143587,2.838560589,-0.876169244,,,,,,
151,100,2.6,0.8,0.449143587,2.838560589,-0.876169244,,,,,,
152,100,2.6,0.9,0.449143587,2.838560589,-0.876169244,,,,,,
3078,270,1.2,0.1,-0.213261991,7.12168275,-0.877468545,,,,,,
3079,270,1.2,0.2,-0.213261991,7.12168275,-0.877468545,,,,,,
3080,270,1.2,0.3,-0.213261991,7.12168275,-0.877468545,,,,,,
3081,270,1.2,0.4,-0.213261991,7.12168275,-0.877468545,,,,,,
3082,270,1.2,0.5,-0.213261991,7.12168275,-0.877468545,,,,,,
3083,270,1.2,0.6,-0.213261991,7.12168275,-0.877468545,,,,,,
3084,270,1.2,0.7,-0.213261991,7.12168275,-0.877468545,,,,,,
3085,270,1.2,0.8,-0.213261991,7.12168275,-0.877468545,,,,,,
3086,270,1.2,0.9,-0.213261991,7.12168275,-0.877468545,,,,,,
2511,230,2.9,0.1,-0.300044606,8.695946992,-0.885672521,,,,,,
2512,230,2.9,0.2,-0.300044606,8.695946992,-0.885672521,,,,,,
2513,230,2.9,0.3,-0.300044606,8.695946992,-0.885672521,,,,,,
2514,230,2.9,0.4,-0.300044606,8.695946992,-0.885672521,,,,,,
2515,230,2.9,0.5,-0.300044606,8.695946992,-0.885672521,,,,,,
2516,230,2.9,0.6,-0.300044606,8.695946992,-0.885672521,,,,,,
2517,230,2.9,0.7,-0.300044606,8.695946992,-0.885672521,,,,,,
2518,230,2.9,0.8,-0.300044606,8.695946992,-0.885672521,,,,,,
2519,230,2.9,0.9,-0.300044606,8.695946992,-0.885672521,,,,,,
1278,170,1.2,0.1,-0.831705575,16.01781844,-0.913042586,,,,,,
1279,170,1.2,0.2,-0.831705575,16.01781844,-0.913042586,,,,,,
1280,170,1.2,0.3,-0.831705575,16.01781844,-0.913042586,,,,,,
1281,170,1.2,0.4,-0.831705575,16.01781844,-0.913042586,,,,,,
1282,170,1.2,0.5,-0.831705575,16.01781844,-0.913042586,,,,,,
1283,170,1.2,0.6,-0.831705575,16.01781844,-0.913042586,,,,,,
1284,170,1.2,0.7,-0.831705575,16.01781844,-0.913042586,,,,,,
1285,170,1.2,0.8,-0.831705575,16.01781844,-0.913042586,,,,,,
1106,160,1.2,0.9,-1.890608754,26.10479157,-0.941467408,,,,,,
2898,260,1.2,0.1,-0.335173333,8.208232995,-0.951822372,,,,,,
2899,260,1.2,0.2,-0.335173333,8.208232995,-0.951822372,,,,,,
2900,260,1.2,0.3,-0.335173333,8.208232995,-0.951822372,,,,,,
2901,260,1.2,0.4,-0.335173333,8.208232995,-0.951822372,,,,,,
2902,260,1.2,0.5,-0.335173333,8.208232995,-0.951822372,,,,,,
2903,260,1.2,0.6,-0.335173333,8.208232995,-0.951822372,,,,,,
2904,260,1.2,0.7,-0.335173333,8.208232995,-0.951822372,,,,,,
2905,260,1.2,0.8,-0.335173333,8.208232995,-0.951822372,,,,,,
2906,260,1.2,0.9,-0.335173333,8.208232995,-0.951822372,,,,,,
693,130,2.7,0.1,0.479842276,4.614584811,-0.954952092,,,,,,
694,130,2.7,0.2,0.479842276,4.614584811,-0.954952092,,,,,,
695,130,2.7,0.3,0.479842276,4.614584811,-0.954952092,,,,,,
696,130,2.7,0.4,0.479842276,4.614584811,-0.954952092,,,,,,
697,130,2.7,0.5,0.479842276,4.614584811,-0.954952092,,,,,,
698,130,2.7,0.6,0.479842276,4.614584811,-0.954952092,,,,,,
699,130,2.7,0.7,0.479842276,4.614584811,-0.954952092,,,,,,
700,130,2.7,0.8,0.479842276,4.614584811,-0.954952092,,,,,,
701,130,2.7,0.9,0.479842276,4.614584811,-0.954952092,,,,,,
567,130,1.3,0.1,-0.874681256,15.05686588,-0.964667741,,,,,,
568,130,1.3,0.2,-0.874681256,15.05686588,-0.964667741,,,,,,
569,130,1.3,0.3,-0.874681256,15.05686588,-0.964667741,,,,,,
570,130,1.3,0.4,-0.874681256,15.05686588,-0.964667741,,,,,,
571,130,1.3,0.5,-0.874681256,15.05686588,-0.964667741,,,,,,
572,130,1.3,0.6,-0.874681256,15.05686588,-0.964667741,,,,,,
573,130,1.3,0.7,-0.874681256,15.05686588,-0.964667741,,,,,,
574,130,1.3,0.8,-0.874681256,15.05686588,-0.964667741,,,,,,
3429,290,1.1,0.1,-0.195521838,6.935913863,-0.972162123,,,,,,
3430,290,1.1,0.2,-0.195521838,6.935913863,-0.972162123,,,,,,
3431,290,1.1,0.3,-0.195521838,6.935913863,-0.972162123,,,,,,
3432,290,1.1,0.4,-0.195521838,6.935913863,-0.972162123,,,,,,
3433,290,1.1,0.5,-0.195521838,6.935913863,-0.972162123,,,,,,
3434,290,1.1,0.6,-0.195521838,6.935913863,-0.972162123,,,,,,
3435,290,1.1,0.7,-0.195521838,6.935913863,-0.972162123,,,,,,
3436,290,1.1,0.8,-0.195521838,6.935913863,-0.972162123,,,,,,
3437,290,1.1,0.9,-0.195521838,6.935913863,-0.972162123,,,,,,
1989,210,1.1,0.1,-0.601027288,11.26206284,-0.973219557,,,,,,
1990,210,1.1,0.2,-0.601027288,11.26206284,-0.973219557,,,,,,
1991,210,1.1,0.3,-0.601027288,11.26206284,-0.973219557,,,,,,
1992,210,1.1,0.4,-0.601027288,11.26206284,-0.973219557,,,,,,
1993,210,1.1,0.5,-0.601027288,11.26206284,-0.973219557,,,,,,
1994,210,1.1,0.6,-0.601027288,11.26206284,-0.973219557,,,,,,
1995,210,1.1,0.7,-0.601027288,11.26206284,-0.973219557,,,,,,
1996,210,1.1,0.8,-0.601027288,11.26206284,-0.973219557,,,,,,
738,140,1.2,0.1,-0.77956208,13.56181774,-0.976932297,,,,,,
739,140,1.2,0.2,-0.77956208,13.56181774,-0.976932297,,,,,,
740,140,1.2,0.3,-0.77956208,13.56181774,-0.976932297,,,,,,
741,140,1.2,0.4,-0.77956208,13.56181774,-0.976932297,,,,,,
742,140,1.2,0.5,-0.77956208,13.56181774,-0.976932297,,,,,,
743,140,1.2,0.6,-0.77956208,13.56181774,-0.976932297,,,,,,
744,140,1.2,0.7,-0.77956208,13.56181774,-0.976932297,,,,,,
745,140,1.2,0.8,-0.77956208,13.56181774,-0.976932297,,,,,,
558,130,1.2,0.1,-1.607588611,22.65456497,-0.97827533,,,,,,
559,130,1.2,0.2,-1.607588611,22.65456497,-0.97827533,,,,,,
560,130,1.2,0.3,-1.607588611,22.65456497,-0.97827533,,,,,,
561,130,1.2,0.4,-1.607588611,22.65456497,-0.97827533,,,,,,
562,130,1.2,0.5,-1.607588611,22.65456497,-0.97827533,,,,,,
563,130,1.2,0.6,-1.607588611,22.65456497,-0.97827533,,,,,,
564,130,1.2,0.7,-1.607588611,22.65456497,-0.97827533,,,,,,
1466,180,1.2,0.9,-1.953722814,25.99774092,-0.989676109,,,,,,
36,100,1.4,0.1,-0.764915058,17.37550829,-0.993551173,,,,,,
37,100,1.4,0.2,-0.764915058,17.37550829,-0.993551173,,,,,,
38,100,1.4,0.3,-0.764915058,17.37550829,-0.993551173,,,,,,
39,100,1.4,0.4,-0.764915058,17.37550829,-0.993551173,,,,,,
40,100,1.4,0.5,-0.764915058,17.37550829,-0.993551173,,,,,,
41,100,1.4,0.6,-0.764915058,17.37550829,-0.993551173,,,,,,
42,100,1.4,0.7,-0.764915058,17.37550829,-0.993551173,,,,,,
43,100,1.4,0.8,-0.764915058,17.37550829,-0.993551173,,,,,,
2169,220,1.1,0.1,-0.727638572,12.06077521,-1.002341531,,,,,,
2170,220,1.1,0.2,-0.727638572,12.06077521,-1.002341531,,,,,,
2171,220,1.1,0.3,-0.727638572,12.06077521,-1.002341531,,,,,,
2172,220,1.1,0.4,-0.727638572,12.06077521,-1.002341531,,,,,,
2173,220,1.1,0.5,-0.727638572,12.06077521,-1.002341531,,,,,,
2174,220,1.1,0.6,-0.727638572,12.06077521,-1.002341531,,,,,,
2175,220,1.1,0.7,-0.727638572,12.06077521,-1.002341531,,,,,,
2176,220,1.1,0.8,-0.727638572,12.06077521,-1.002341531,,,,,,
224,110,1.4,0.9,-1.919661445,25.51870162,-1.003676025,,,,,,
1089,160,1.1,0.1,-0.981862782,15.91843007,-1.004098517,,,,,,
1090,160,1.1,0.2,-0.981862782,15.91843007,-1.004098517,,,,,,
1091,160,1.1,0.3,-0.981862782,15.91843007,-1.004098517,,,,,,
1092,160,1.1,0.4,-0.981862782,15.91843007,-1.004098517,,,,,,
1093,160,1.1,0.5,-0.981862782,15.91843007,-1.004098517,,,,,,
1094,160,1.1,0.6,-0.981862782,15.91843007,-1.004098517,,,,,,
1095,160,1.1,0.7,-0.981862782,15.91843007,-1.004098517,,,,,,
1096,160,1.1,0.8,-0.981862782,15.91843007,-1.004098517,,,,,,
1242,160,2.8,0.1,0.188683858,4.641958618,-1.01073615,,,,,,
1243,160,2.8,0.2,0.188683858,4.641958618,-1.01073615,,,,,,
1244,160,2.8,0.3,0.188683858,4.641958618,-1.01073615,,,,,,
1245,160,2.8,0.4,0.188683858,4.641958618,-1.01073615,,,,,,
1246,160,2.8,0.5,0.188683858,4.641958618,-1.01073615,,,,,,
1247,160,2.8,0.6,0.188683858,4.641958618,-1.01073615,,,,,,
1248,160,2.8,0.7,0.188683858,4.641958618,-1.01073615,,,,,,
1249,160,2.8,0.8,0.188683858,4.641958618,-1.01073615,,,,,,
1250,160,2.8,0.9,0.188683858,4.641958618,-1.01073615,,,,,,
207,110,1.3,0.1,-0.992737475,16.8160912,-1.028108016,,,,,,
208,110,1.3,0.2,-0.992737475,16.8160912,-1.028108016,,,,,,
209,110,1.3,0.3,-0.992737475,16.8160912,-1.028108016,,,,,,
210,110,1.3,0.4,-0.992737475,16.8160912,-1.028108016,,,,,,
211,110,1.3,0.5,-0.992737475,16.8160912,-1.028108016,,,,,,
212,110,1.3,0.6,-0.992737475,16.8160912,-1.028108016,,,,,,
213,110,1.3,0.7,-0.992737475,16.8160912,-1.028108016,,,,,,
214,110,1.3,0.8,-0.992737475,16.8160912,-1.028108016,,,,,,
378,120,1.2,0.1,-1.666092905,23.52163249,-1.029004577,,,,,,
379,120,1.2,0.2,-1.666092905,23.52163249,-1.029004577,,,,,,
380,120,1.2,0.3,-1.666092905,23.52163249,-1.029004577,,,,,,
381,120,1.2,0.4,-1.666092905,23.52163249,-1.029004577,,,,,,
382,120,1.2,0.5,-1.666092905,23.52163249,-1.029004577,,,,,,
383,120,1.2,0.6,-1.666092905,23.52163249,-1.029004577,,,,,,
384,120,1.2,0.7,-1.666092905,23.52163249,-1.029004577,,,,,,
387,120,1.3,0.1,-0.865853502,14.57886096,-1.039117034,,,,,,
388,120,1.3,0.2,-0.865853502,14.57886096,-1.039117034,,,,,,
389,120,1.3,0.3,-0.865853502,14.57886096,-1.039117034,,,,,,
390,120,1.3,0.4,-0.865853502,14.57886096,-1.039117034,,,,,,
391,120,1.3,0.5,-0.865853502,14.57886096,-1.039117034,,,,,,
392,120,1.3,0.6,-0.865853502,14.57886096,-1.039117034,,,,,,
393,120,1.3,0.7,-0.865853502,14.57886096,-1.039117034,,,,,,
394,120,1.3,0.8,-0.865853502,14.57886096,-1.039117034,,,,,,
198,110,1.2,0.1,-1.720457237,24.00874692,-1.04459812,,,,,,
199,110,1.2,0.2,-1.720457237,24.00874692,-1.04459812,,,,,,
200,110,1.2,0.3,-1.720457237,24.00874692,-1.04459812,,,,,,
201,110,1.2,0.4,-1.720457237,24.00874692,-1.04459812,,,,,,
202,110,1.2,0.5,-1.720457237,24.00874692,-1.04459812,,,,,,
203,110,1.2,0.6,-1.720457237,24.00874692,-1.04459812,,,,,,
204,110,1.2,0.7,-1.720457237,24.00874692,-1.04459812,,,,,,
45,100,1.5,0.1,-0.786552569,17.18103094,-1.049764602,,,,,,
46,100,1.5,0.2,-0.786552569,17.18103094,-1.049764602,,,,,,
47,100,1.5,0.3,-0.786552569,17.18103094,-1.049764602,,,,,,
48,100,1.5,0.4,-0.786552569,17.18103094,-1.049764602,,,,,,
49,100,1.5,0.5,-0.786552569,17.18103094,-1.049764602,,,,,,
50,100,1.5,0.6,-0.786552569,17.18103094,-1.049764602,,,,,,
51,100,1.5,0.7,-0.786552569,17.18103094,-1.049764602,,,,,,
52,100,1.5,0.8,-0.786552569,17.18103094,-1.049764602,,,,,,
3600,300,1,0.1,-0.297104925,6.60575638,-1.055665223,,,,,,
3601,300,1,0.2,-0.297104925,6.60575638,-1.055665223,,,,,,
3602,300,1,0.3,-0.297104925,6.60575638,-1.055665223,,,,,,
3603,300,1,0.4,-0.297104925,6.60575638,-1.055665223,,,,,,
3604,300,1,0.5,-0.297104925,6.60575638,-1.055665223,,,,,,
3605,300,1,0.6,-0.297104925,6.60575638,-1.055665223,,,,,,
3606,300,1,0.7,-0.297104925,6.60575638,-1.055665223,,,,,,
3607,300,1,0.8,-0.297104925,6.60575638,-1.055665223,,,,,,
3608,300,1,0.9,-0.297104925,6.60575638,-1.055665223,,,,,,
216,110,1.4,0.1,-0.987546772,16.89669499,-1.05606767,,,,,,
217,110,1.4,0.2,-0.987546772,16.89669499,-1.05606767,,,,,,
218,110,1.4,0.3,-0.987546772,16.89669499,-1.05606767,,,,,,
219,110,1.4,0.4,-0.987546772,16.89669499,-1.05606767,,,,,,
220,110,1.4,0.5,-0.987546772,16.89669499,-1.05606767,,,,,,
221,110,1.4,0.6,-0.987546772,16.89669499,-1.05606767,,,,,,
222,110,1.4,0.7,-0.987546772,16.89669499,-1.05606767,,,,,,
223,110,1.4,0.8,-0.987546772,16.89669499,-1.05606767,,,,,,
575,130,1.3,0.9,-1.998368357,26.24973685,-1.060135114,,,,,,
3780,310,1,0.1,-0.211162382,6.475512017,-1.062232444,,,,,,
3781,310,1,0.2,-0.211162382,6.475512017,-1.062232444,,,,,,
3782,310,1,0.3,-0.211162382,6.475512017,-1.062232444,,,,,,
3783,310,1,0.4,-0.211162382,6.475512017,-1.062232444,,,,,,
3784,310,1,0.5,-0.211162382,6.475512017,-1.062232444,,,,,,
3785,310,1,0.6,-0.211162382,6.475512017,-1.062232444,,,,,,
3786,310,1,0.7,-0.211162382,6.475512017,-1.062232444,,,,,,
3787,310,1,0.8,-0.211162382,6.475512017,-1.062232444,,,,,,
3788,310,1,0.9,-0.211162382,6.475512017,-1.062232444,,,,,,
891,140,2.9,0.1,0.360806405,1.505490497,-1.062685743,,,,,,
892,140,2.9,0.2,0.360806405,1.505490497,-1.062685743,,,,,,
893,140,2.9,0.3,0.360806405,1.505490497,-1.062685743,,,,,,
894,140,2.9,0.4,0.360806405,1.505490497,-1.062685743,,,,,,
895,140,2.9,0.5,0.360806405,1.505490497,-1.062685743,,,,,,
896,140,2.9,0.6,0.360806405,1.505490497,-1.062685743,,,,,,
897,140,2.9,0.7,0.360806405,1.505490497,-1.062685743,,,,,,
898,140,2.9,0.8,0.360806405,1.505490497,-1.062685743,,,,,,
899,140,2.9,0.9,0.360806405,1.505490497,-1.062685743,,,,,,
1413,170,2.7,0.1,0.393466968,4.64838661,-1.073929772,,,,,,
1414,170,2.7,0.2,0.393466968,4.64838661,-1.073929772,,,,,,
1415,170,2.7,0.3,0.393466968,4.64838661,-1.073929772,,,,,,
1416,170,2.7,0.4,0.393466968,4.64838661,-1.073929772,,,,,,
1417,170,2.7,0.5,0.393466968,4.64838661,-1.073929772,,,,,,
1418,170,2.7,0.6,0.393466968,4.64838661,-1.073929772,,,,,,
1419,170,2.7,0.7,0.393466968,4.64838661,-1.073929772,,,,,,
1420,170,2.7,0.8,0.393466968,4.64838661,-1.073929772,,,,,,
1421,170,2.7,0.9,0.393466968,4.64838661,-1.073929772,,,,,,
565,130,1.2,0.8,-1.821980237,24.30226113,-1.07774668,,,,,,
1449,180,1.1,0.1,-0.842372385,14.40079573,-1.103944433,,,,,,
1450,180,1.1,0.2,-0.842372385,14.40079573,-1.103944433,,,,,,
1451,180,1.1,0.3,-0.842372385,14.40079573,-1.103944433,,,,,,
1452,180,1.1,0.4,-0.842372385,14.40079573,-1.103944433,,,,,,
1453,180,1.1,0.5,-0.842372385,14.40079573,-1.103944433,,,,,,
1454,180,1.1,0.6,-0.842372385,14.40079573,-1.103944433,,,,,,
1455,180,1.1,0.7,-0.842372385,14.40079573,-1.103944433,,,,,,
1456,180,1.1,0.8,-0.842372385,14.40079573,-1.103944433,,,,,,
2349,230,1.1,0.1,-0.725640796,11.62967441,-1.110450842,,,,,,
2350,230,1.1,0.2,-0.725640796,11.62967441,-1.110450842,,,,,,
2351,230,1.1,0.3,-0.725640796,11.62967441,-1.110450842,,,,,,
2352,230,1.1,0.4,-0.725640796,11.62967441,-1.110450842,,,,,,
2353,230,1.1,0.5,-0.725640796,11.62967441,-1.110450842,,,,,,
2354,230,1.1,0.6,-0.725640796,11.62967441,-1.110450842,,,,,,
2355,230,1.1,0.7,-0.725640796,11.62967441,-1.110450842,,,,,,
2356,230,1.1,0.8,-0.725640796,11.62967441,-1.110450842,,,,,,
3249,280,1.1,0.1,-0.42768108,7.874380953,-1.138509575,,,,,,
3250,280,1.1,0.2,-0.42768108,7.874380953,-1.138509575,,,,,,
3251,280,1.1,0.3,-0.42768108,7.874380953,-1.138509575,,,,,,
3252,280,1.1,0.4,-0.42768108,7.874380953,-1.138509575,,,,,,
3253,280,1.1,0.5,-0.42768108,7.874380953,-1.138509575,,,,,,
3254,280,1.1,0.6,-0.42768108,7.874380953,-1.138509575,,,,,,
3255,280,1.1,0.7,-0.42768108,7.874380953,-1.138509575,,,,,,
3256,280,1.1,0.8,-0.42768108,7.874380953,-1.138509575,,,,,,
3257,280,1.1,0.9,-0.42768108,7.874380953,-1.138509575,,,,,,
9,100,1.1,0.1,-1.737620847,24.51289665,-1.145679987,,,,,,
10,100,1.1,0.2,-1.737620847,24.51289665,-1.145679987,,,,,,
11,100,1.1,0.3,-1.737620847,24.51289665,-1.145679987,,,,,,
12,100,1.1,0.4,-1.737620847,24.51289665,-1.145679987,,,,,,
13,100,1.1,0.5,-1.737620847,24.51289665,-1.145679987,,,,,,
14,100,1.1,0.6,-1.737620847,24.51289665,-1.145679987,,,,,,
15,100,1.1,0.7,-1.737620847,24.51289665,-1.145679987,,,,,,
2880,260,1,0.1,-0.539669972,9.959118065,-1.146452499,,,,,,
2881,260,1,0.2,-0.539669972,9.959118065,-1.146452499,,,,,,
2882,260,1,0.3,-0.539669972,9.959118065,-1.146452499,,,,,,
2883,260,1,0.4,-0.539669972,9.959118065,-1.146452499,,,,,,
2884,260,1,0.5,-0.539669972,9.959118065,-1.146452499,,,,,,
2885,260,1,0.6,-0.539669972,9.959118065,-1.146452499,,,,,,
2886,260,1,0.7,-0.539669972,9.959118065,-1.146452499,,,,,,
2887,260,1,0.8,-0.539669972,9.959118065,-1.146452499,,,,,,
2888,260,1,0.9,-0.539669972,9.959118065,-1.146452499,,,,,,
385,120,1.2,0.8,-1.889460608,25.18992552,-1.147122935,,,,,,
205,110,1.2,0.8,-1.927822101,25.43603705,-1.154366341,,,,,,
1097,160,1.1,0.9,-2.212354844,28.69667207,-1.168494919,,,,,,
1422,170,2.8,0.1,0.332569742,4.64838661,-1.176882343,,,,,,
1423,170,2.8,0.2,0.332569742,4.64838661,-1.176882343,,,,,,
1424,170,2.8,0.3,0.332569742,4.64838661,-1.176882343,,,,,,
1425,170,2.8,0.4,0.332569742,4.64838661,-1.176882343,,,,,,
1426,170,2.8,0.5,0.332569742,4.64838661,-1.176882343,,,,,,
1427,170,2.8,0.6,0.332569742,4.64838661,-1.176882343,,,,,,
1428,170,2.8,0.7,0.332569742,4.64838661,-1.176882343,,,,,,
1429,170,2.8,0.8,0.332569742,4.64838661,-1.176882343,,,,,,
