<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.09.02	20:00:00	1.06449	1.06449	1.06390	1.06412	232	0	21
2019.09.02	21:00:00	1.06412	1.06443	1.06408	1.06438	211	0	20
2019.09.02	22:00:00	1.06438	1.06483	1.06426	1.06453	409	0	14
2019.09.02	23:00:00	1.06453	1.06518	1.06414	1.06439	666	0	17
2019.09.03	00:00:00	1.06400	1.06483	1.06400	1.06466	362	0	32
2019.09.03	01:00:00	1.06466	1.06493	1.06433	1.06437	870	0	21
2019.09.03	02:00:00	1.06437	1.06497	1.06401	1.06452	2303	0	18
2019.09.03	03:00:00	1.06452	1.06566	1.06441	1.06557	2918	0	13
2019.09.03	04:00:00	1.06557	1.06617	1.06462	1.06522	4522	0	11
2019.09.03	05:00:00	1.06522	1.06719	1.06519	1.06675	2821	0	8
2019.09.03	06:00:00	1.06675	1.06700	1.06586	1.06629	2254	0	9
2019.09.03	07:00:00	1.06628	1.06807	1.06560	1.06753	4508	0	10
2019.09.03	08:00:00	1.06753	1.06783	1.06683	1.06741	3117	0	12
2019.09.03	09:00:00	1.06741	1.06827	1.06702	1.06819	2126	0	9
2019.09.03	10:00:00	1.06819	1.06898	1.06696	1.06727	3099	0	9
2019.09.03	11:00:00	1.06727	1.06910	1.06721	1.06895	2105	0	12
2019.09.03	12:00:00	1.06895	1.06931	1.06864	1.06883	1740	0	16
2019.09.03	13:00:00	1.06883	1.06966	1.06876	1.06962	1936	0	17
2019.09.03	14:00:00	1.06962	1.07029	1.06950	1.07010	1962	0	15
2019.09.03	15:00:00	1.07010	1.07078	1.06980	1.07040	2070	0	14
2019.09.03	16:00:00	1.07040	1.07055	1.06969	1.06982	2841	0	13
2019.09.03	17:00:00	1.06982	1.06992	1.06839	1.06900	4414	0	9
2019.09.03	18:00:00	1.06900	1.06901	1.06816	1.06820	2352	0	12
2019.09.03	19:00:00	1.06821	1.06909	1.06820	1.06891	1530	0	10
2019.09.03	20:00:00	1.06891	1.06891	1.06824	1.06873	1164	0	15
2019.09.03	21:00:00	1.06873	1.06878	1.06727	1.06748	1650	0	14
2019.09.03	22:00:00	1.06748	1.06825	1.06731	1.06775	1392	0	14
2019.09.03	23:00:00	1.06773	1.06775	1.06648	1.06648	902	0	16
2019.09.04	00:00:00	1.06648	1.06767	1.06613	1.06743	410	0	29
2019.09.04	01:00:00	1.06743	1.06780	1.06719	1.06763	629	0	21
2019.09.04	02:00:00	1.06763	1.06765	1.06683	1.06709	1643	0	9
2019.09.04	03:00:00	1.06709	1.06801	1.06689	1.06784	2142	0	12
2019.09.04	04:00:00	1.06784	1.06895	1.06688	1.06886	3909	0	8
2019.09.04	05:00:00	1.06887	1.06925	1.06833	1.06871	2221	0	5
2019.09.04	06:00:00	1.06871	1.06883	1.06792	1.06872	1683	0	11
2019.09.04	07:00:00	1.06872	1.06941	1.06837	1.06934	1834	0	0
2019.09.04	08:00:00	1.06934	1.07037	1.06916	1.06986	1722	0	9
2019.09.04	09:00:00	1.06987	1.07054	1.06956	1.06974	2835	0	12
2019.09.04	10:00:00	1.06974	1.06986	1.06851	1.06876	2657	0	13
2019.09.04	11:00:00	1.06876	1.06877	1.06716	1.06764	3033	0	13
2019.09.04	12:00:00	1.06764	1.06805	1.06731	1.06804	2390	0	13
2019.09.04	13:00:00	1.06804	1.06810	1.06762	1.06784	1789	0	17
2019.09.04	14:00:00	1.06784	1.06888	1.06784	1.06883	1639	0	18
2019.09.04	15:00:00	1.06883	1.06926	1.06850	1.06879	1588	0	16
2019.09.04	16:00:00	1.06879	1.06948	1.06858	1.06865	2357	0	12
2019.09.04	17:00:00	1.06865	1.06981	1.06860	1.06869	3644	0	7
2019.09.04	18:00:00	1.06869	1.06961	1.06849	1.06952	2049	0	18
2019.09.04	19:00:00	1.06952	1.06968	1.06874	1.06891	2623	0	16
2019.09.04	20:00:00	1.06891	1.06923	1.06854	1.06872	1759	0	18
2019.09.04	21:00:00	1.06872	1.06909	1.06815	1.06852	1688	0	20
2019.09.04	22:00:00	1.06852	1.06877	1.06820	1.06854	1096	0	18
2019.09.04	23:00:00	1.06854	1.06877	1.06810	1.06843	685	0	21
2019.09.05	00:00:00	1.06787	1.06908	1.06787	1.06884	559	0	24
2019.09.05	01:00:00	1.06884	1.06887	1.06803	1.06875	820	0	22
2019.09.05	02:00:00	1.06875	1.06949	1.06859	1.06925	1822	0	16
2019.09.05	03:00:00	1.06925	1.06956	1.06787	1.06839	2815	0	16
2019.09.05	04:00:00	1.06839	1.07041	1.06806	1.07030	8363	0	13
2019.09.05	05:00:00	1.07030	1.07071	1.06961	1.06969	4335	0	13
2019.09.05	06:00:00	1.06969	1.07015	1.06949	1.06958	2608	0	15
2019.09.05	07:00:00	1.06958	1.06968	1.06891	1.06937	2151	0	16
2019.09.05	08:00:00	1.06937	1.06975	1.06925	1.06934	1864	0	13
2019.09.05	09:00:00	1.06934	1.06994	1.06857	1.06870	2882	0	15
2019.09.05	10:00:00	1.06870	1.06871	1.06756	1.06797	3299	0	10
2019.09.05	11:00:00	1.06797	1.06848	1.06761	1.06776	2266	0	16
2019.09.05	12:00:00	1.06776	1.06788	1.06677	1.06680	2342	0	15
2019.09.05	13:00:00	1.06677	1.06722	1.06635	1.06690	2583	0	12
2019.09.05	14:00:00	1.06690	1.06761	1.06668	1.06709	2010	0	13
2019.09.05	15:00:00	1.06712	1.06816	1.06691	1.06783	3074	0	10
2019.09.05	16:00:00	1.06783	1.06860	1.06741	1.06781	2796	0	13
2019.09.05	17:00:00	1.06781	1.06985	1.06781	1.06937	5150	0	11
2019.09.05	18:00:00	1.06937	1.06988	1.06877	1.06960	2737	0	13
2019.09.05	19:00:00	1.06960	1.07004	1.06918	1.06948	1881	0	19
2019.09.05	20:00:00	1.06948	1.06959	1.06865	1.06873	1927	0	20
2019.09.05	21:00:00	1.06873	1.06955	1.06869	1.06933	1314	0	20
2019.09.05	22:00:00	1.06933	1.06933	1.06874	1.06925	1062	0	18
2019.09.05	23:00:00	1.06925	1.06944	1.06861	1.06890	717	0	17
2019.09.06	00:00:00	1.06892	1.07047	1.06840	1.06943	616	0	25
2019.09.06	01:00:00	1.06947	1.06995	1.06859	1.06886	869	0	14
2019.09.06	02:00:00	1.06886	1.06947	1.06858	1.06901	1683	0	11
2019.09.06	03:00:00	1.06901	1.06952	1.06862	1.06879	2666	0	16
2019.09.06	04:00:00	1.06879	1.06879	1.06759	1.06781	2914	0	11
2019.09.06	05:00:00	1.06781	1.06801	1.06701	1.06771	2482	0	10
2019.09.06	06:00:00	1.06771	1.06790	1.06738	1.06768	1843	0	14
2019.09.06	07:00:00	1.06768	1.06798	1.06741	1.06792	1488	0	14
2019.09.06	08:00:00	1.06792	1.06845	1.06783	1.06836	1078	0	17
2019.09.06	09:00:00	1.06836	1.06837	1.06723	1.06741	1578	0	15
2019.09.06	10:00:00	1.06741	1.06741	1.06637	1.06637	2156	0	10
2019.09.06	11:00:00	1.06637	1.06658	1.06584	1.06595	1680	0	15
2019.09.06	12:00:00	1.06595	1.06624	1.06558	1.06603	2582	0	13
2019.09.06	13:00:00	1.06603	1.06642	1.06549	1.06559	2410	0	19
2019.09.06	14:00:00	1.06559	1.06620	1.06542	1.06592	2330	0	14
2019.09.06	15:00:00	1.06592	1.06692	1.06524	1.06547	4511	0	7
2019.09.06	16:00:00	1.06547	1.06559	1.06317	1.06381	3171	0	7
2019.09.06	17:00:00	1.06381	1.06552	1.06326	1.06527	3096	0	0
2019.09.06	18:00:00	1.06527	1.06545	1.06436	1.06485	2107	0	13
2019.09.06	19:00:00	1.06485	1.06520	1.06410	1.06415	2981	0	14
2019.09.06	20:00:00	1.06415	1.06505	1.06409	1.06442	3083	0	14
2019.09.06	21:00:00	1.06442	1.06551	1.06428	1.06547	1339	0	19
2019.09.06	22:00:00	1.06547	1.06599	1.06525	1.06550	1070	0	14
2019.09.06	23:00:00	1.06550	1.06584	1.06460	1.06538	723	0	17
2019.09.09	00:00:00	1.06485	1.06629	1.06403	1.06549	403	0	15
2019.09.09	01:00:00	1.06549	1.06576	1.06519	1.06566	1653	0	14
2019.09.09	02:00:00	1.06566	1.06572	1.06504	1.06523	1496	0	16
2019.09.09	03:00:00	1.06523	1.06527	1.06388	1.06413	2640	0	15
2019.09.09	04:00:00	1.06413	1.06500	1.06309	1.06491	3066	0	11
2019.09.09	05:00:00	1.06491	1.06683	1.06490	1.06639	2027	0	15
2019.09.09	06:00:00	1.06639	1.06658	1.06585	1.06613	1132	0	16
2019.09.09	07:00:00	1.06613	1.06692	1.06596	1.06674	1298	0	17
2019.09.09	08:00:00	1.06674	1.06746	1.06641	1.06673	1553	0	9
2019.09.09	09:00:00	1.06673	1.06747	1.06672	1.06727	1847	0	11
2019.09.09	10:00:00	1.06727	1.06885	1.06727	1.06876	2134	0	7
2019.09.09	11:00:00	1.06876	1.06877	1.06781	1.06786	1816	0	13
2019.09.09	12:00:00	1.06786	1.06791	1.06641	1.06650	2131	0	14
2019.09.09	13:00:00	1.06650	1.06749	1.06650	1.06675	1812	0	16
2019.09.09	14:00:00	1.06675	1.06686	1.06592	1.06612	1218	0	19
2019.09.09	15:00:00	1.06612	1.06675	1.06584	1.06672	1727	0	16
2019.09.09	16:00:00	1.06672	1.06747	1.06656	1.06740	2094	0	14
2019.09.09	17:00:00	1.06740	1.06926	1.06740	1.06874	2920	0	11
2019.09.09	18:00:00	1.06874	1.06906	1.06798	1.06833	1566	0	15
2019.09.09	19:00:00	1.06833	1.06839	1.06708	1.06797	1703	0	16
2019.09.09	20:00:00	1.06798	1.06824	1.06758	1.06768	1335	0	15
2019.09.09	21:00:00	1.06768	1.06831	1.06743	1.06811	1101	0	15
2019.09.09	22:00:00	1.06811	1.06815	1.06759	1.06798	876	0	13
2019.09.09	23:00:00	1.06797	1.06814	1.06717	1.06717	751	0	15
2019.09.10	00:00:00	1.06769	1.06809	1.06654	1.06803	561	0	24
2019.09.10	01:00:00	1.06803	1.06836	1.06754	1.06774	1100	0	15
2019.09.10	02:00:00	1.06774	1.06796	1.06734	1.06774	1765	0	16
2019.09.10	03:00:00	1.06781	1.06781	1.06683	1.06698	2557	0	13
2019.09.10	04:00:00	1.06698	1.06709	1.06508	1.06510	3036	0	11
2019.09.10	05:00:00	1.06509	1.06555	1.06439	1.06492	2223	0	0
2019.09.10	06:00:00	1.06492	1.06565	1.06474	1.06560	1260	0	14
2019.09.10	07:00:00	1.06562	1.06600	1.06538	1.06586	946	0	16
2019.09.10	08:00:00	1.06586	1.06646	1.06586	1.06635	976	0	14
2019.09.10	09:00:00	1.06635	1.06688	1.06593	1.06670	1920	0	9
2019.09.10	10:00:00	1.06670	1.06817	1.06643	1.06779	3138	0	14
2019.09.10	11:00:00	1.06779	1.06813	1.06741	1.06800	2008	0	11
2019.09.10	12:00:00	1.06800	1.06842	1.06777	1.06813	1691	0	12
2019.09.10	13:00:00	1.06815	1.06825	1.06731	1.06793	1273	0	10
2019.09.10	14:00:00	1.06793	1.06800	1.06715	1.06720	2002	0	9
2019.09.10	15:00:00	1.06720	1.06796	1.06712	1.06781	2251	0	16
2019.09.10	16:00:00	1.06781	1.06864	1.06774	1.06829	2568	0	15
2019.09.10	17:00:00	1.06831	1.06941	1.06824	1.06866	2888	0	14
2019.09.10	18:00:00	1.06866	1.06916	1.06826	1.06889	2464	0	16
2019.09.10	19:00:00	1.06889	1.06937	1.06855	1.06917	1798	0	14
2019.09.10	20:00:00	1.06919	1.06931	1.06865	1.06899	1520	0	17
2019.09.10	21:00:00	1.06899	1.06926	1.06847	1.06862	1220	0	17
2019.09.10	22:00:00	1.06866	1.06890	1.06828	1.06851	1395	0	16
2019.09.10	23:00:00	1.06851	1.06868	1.06740	1.06779	699	0	18
2019.09.11	00:00:00	1.06612	1.06816	1.06516	1.06815	754	0	21
2019.09.11	01:00:00	1.06816	1.06850	1.06784	1.06837	1176	0	11
2019.09.11	02:00:00	1.06838	1.06908	1.06815	1.06904	1925	0	12
2019.09.11	03:00:00	1.06904	1.06910	1.06816	1.06871	2665	0	0
2019.09.11	04:00:00	1.06871	1.06878	1.06805	1.06832	3322	0	10
2019.09.11	05:00:00	1.06832	1.06875	1.06817	1.06859	2117	0	11
2019.09.11	06:00:00	1.06859	1.06913	1.06843	1.06882	1956	0	15
2019.09.11	07:00:00	1.06882	1.06935	1.06806	1.06877	3279	0	11
2019.09.11	08:00:00	1.06877	1.06927	1.06860	1.06868	2482	0	13
2019.09.11	09:00:00	1.06868	1.06888	1.06816	1.06841	1534	0	15
2019.09.11	10:00:00	1.06841	1.06964	1.06813	1.06963	2003	0	16
2019.09.11	11:00:00	1.06963	1.07029	1.06950	1.06978	1885	0	0
2019.09.11	12:00:00	1.06978	1.07001	1.06940	1.06957	1661	0	14
2019.09.11	13:00:00	1.06957	1.06999	1.06926	1.06990	1306	0	13
2019.09.11	14:00:00	1.06989	1.07033	1.06985	1.07025	1914	0	9
2019.09.11	15:00:00	1.07025	1.07039	1.06955	1.06987	1978	0	10
2019.09.11	16:00:00	1.06987	1.07022	1.06947	1.06970	1950	0	13
2019.09.11	17:00:00	1.06970	1.06977	1.06864	1.06881	2072	0	15
2019.09.11	18:00:00	1.06881	1.06913	1.06853	1.06894	1429	0	15
2019.09.11	19:00:00	1.06897	1.06971	1.06892	1.06908	1025	0	15
2019.09.11	20:00:00	1.06908	1.06947	1.06889	1.06937	1074	0	10
2019.09.11	21:00:00	1.06937	1.07013	1.06920	1.06995	1015	0	18
2019.09.11	22:00:00	1.07004	1.07005	1.06934	1.06940	903	0	16
2019.09.11	23:00:00	1.06940	1.07009	1.06930	1.06965	572	0	19
2019.09.12	00:00:00	1.07003	1.07013	1.06951	1.06997	233	0	13
2019.09.12	01:00:00	1.06997	1.07021	1.06943	1.06991	590	0	16
2019.09.12	02:00:00	1.06991	1.07060	1.06965	1.07049	3012	0	11
2019.09.12	03:00:00	1.07049	1.07056	1.06949	1.06958	2731	0	13
2019.09.12	04:00:00	1.06958	1.06970	1.06899	1.06934	2228	0	13
2019.09.12	05:00:00	1.06934	1.06947	1.06888	1.06916	1345	0	13
2019.09.12	06:00:00	1.06916	1.06938	1.06883	1.06897	2182	0	7
2019.09.12	07:00:00	1.06897	1.06916	1.06845	1.06906	1806	0	10
2019.09.12	08:00:00	1.06906	1.06928	1.06879	1.06883	1403	0	13
2019.09.12	09:00:00	1.06883	1.06900	1.06856	1.06858	1136	0	14
2019.09.12	10:00:00	1.06858	1.06881	1.06817	1.06846	1509	0	16
2019.09.12	11:00:00	1.06846	1.06872	1.06757	1.06870	1495	0	13
2019.09.12	12:00:00	1.06869	1.06980	1.06856	1.06947	1235	0	10
2019.09.12	13:00:00	1.06947	1.06983	1.06915	1.06942	1231	0	13
2019.09.12	14:00:00	1.06942	1.06951	1.06837	1.06844	2943	0	12
2019.09.12	15:00:00	1.06844	1.06952	1.06812	1.06928	4469	0	0
2019.09.12	16:00:00	1.06928	1.07042	1.06883	1.07004	5093	0	13
2019.09.12	17:00:00	1.07004	1.07101	1.06889	1.07043	5977	0	4
2019.09.12	18:00:00	1.07043	1.07145	1.07010	1.07061	3766	0	7
2019.09.12	19:00:00	1.07061	1.07144	1.07043	1.07116	2430	0	14
2019.09.12	20:00:00	1.07115	1.07145	1.07081	1.07132	1854	0	9
2019.09.12	21:00:00	1.07132	1.07188	1.07071	1.07183	2108	0	8
2019.09.12	22:00:00	1.07183	1.07221	1.07126	1.07136	1404	0	13
2019.09.12	23:00:00	1.07136	1.07136	1.07071	1.07121	596	0	16
2019.09.13	00:00:00	1.07126	1.07178	1.07066	1.07169	486	0	27
2019.09.13	01:00:00	1.07169	1.07207	1.07119	1.07172	1804	0	0
2019.09.13	02:00:00	1.07172	1.07242	1.07164	1.07199	1520	0	7
2019.09.13	03:00:00	1.07199	1.07235	1.07172	1.07231	2535	0	10
2019.09.13	04:00:00	1.07231	1.07269	1.07201	1.07221	2679	0	10
2019.09.13	05:00:00	1.07221	1.07271	1.07202	1.07265	1644	0	12
2019.09.13	06:00:00	1.07265	1.07279	1.07252	1.07271	1036	0	10
2019.09.13	07:00:00	1.07270	1.07287	1.07241	1.07279	1408	0	13
2019.09.13	08:00:00	1.07279	1.07286	1.07226	1.07230	1397	0	13
2019.09.13	09:00:00	1.07230	1.07268	1.07208	1.07261	1917	0	15
2019.09.13	10:00:00	1.07263	1.07397	1.07229	1.07328	2563	0	14
2019.09.13	11:00:00	1.07329	1.07410	1.07329	1.07368	1569	0	17
2019.09.13	12:00:00	1.07368	1.07489	1.07368	1.07488	1327	0	11
2019.09.13	13:00:00	1.07488	1.07603	1.07486	1.07564	1983	0	8
2019.09.13	14:00:00	1.07564	1.07595	1.07552	1.07566	1617	0	14
2019.09.13	15:00:00	1.07566	1.07677	1.07553	1.07630	2840	0	6
2019.09.13	16:00:00	1.07630	1.07791	1.07608	1.07765	2268	0	0
2019.09.13	17:00:00	1.07765	1.07847	1.07745	1.07799	2985	0	11
2019.09.13	18:00:00	1.07799	1.07865	1.07763	1.07865	2040	0	13
2019.09.13	19:00:00	1.07865	1.07884	1.07835	1.07874	1381	0	17
2019.09.13	20:00:00	1.07874	1.07949	1.07831	1.07889	1568	0	12
2019.09.13	21:00:00	1.07889	1.07959	1.07869	1.07957	1863	0	13
2019.09.13	22:00:00	1.07957	1.07957	1.07870	1.07898	1608	0	15
2019.09.13	23:00:00	1.07898	1.07928	1.07731	1.07797	727	0	17
2019.09.16	00:00:00	1.07583	1.07760	1.07582	1.07752	398	0	29
2019.09.16	01:00:00	1.07752	1.07912	1.07752	1.07757	2386	0	5
2019.09.16	02:00:00	1.07757	1.07784	1.07699	1.07715	1885	0	15
2019.09.16	03:00:00	1.07715	1.07816	1.07670	1.07737	3233	0	9
2019.09.16	04:00:00	1.07737	1.07738	1.07663	1.07702	2555	0	13
2019.09.16	05:00:00	1.07694	1.07694	1.07620	1.07647	1822	0	14
2019.09.16	06:00:00	1.07647	1.07722	1.07622	1.07684	1427	0	14
2019.09.16	07:00:00	1.07684	1.07711	1.07613	1.07679	1225	0	14
2019.09.16	08:00:00	1.07679	1.07681	1.07616	1.07644	1214	0	14
2019.09.16	09:00:00	1.07644	1.07677	1.07588	1.07643	1626	0	2
2019.09.16	10:00:00	1.07643	1.07725	1.07623	1.07708	1748	0	13
2019.09.16	11:00:00	1.07708	1.07765	1.07701	1.07754	1470	0	13
2019.09.16	12:00:00	1.07755	1.07778	1.07719	1.07731	1267	0	16
2019.09.16	13:00:00	1.07731	1.07772	1.07708	1.07766	1329	0	16
2019.09.16	14:00:00	1.07766	1.07907	1.07759	1.07906	2221	0	14
2019.09.16	15:00:00	1.07906	1.07933	1.07819	1.07821	2630	0	12
2019.09.16	16:00:00	1.07821	1.07918	1.07798	1.07881	2412	0	11
2019.09.16	17:00:00	1.07881	1.07984	1.07865	1.07983	2899	0	9
2019.09.16	18:00:00	1.07984	1.08093	1.07934	1.08061	2748	0	12
2019.09.16	19:00:00	1.08061	1.08157	1.08058	1.08137	2097	0	16
2019.09.16	20:00:00	1.08137	1.08158	1.08107	1.08138	1551	0	11
2019.09.16	21:00:00	1.08138	1.08280	1.08119	1.08253	1586	0	13
2019.09.16	22:00:00	1.08263	1.08263	1.08168	1.08204	1325	0	10
2019.09.16	23:00:00	1.08204	1.08252	1.08139	1.08158	1016	0	7
2019.09.17	00:00:00	1.08158	1.08238	1.08112	1.08198	492	0	23
2019.09.17	01:00:00	1.08198	1.08251	1.08144	1.08211	1042	0	13
2019.09.17	02:00:00	1.08211	1.08248	1.08164	1.08189	2147	0	15
2019.09.17	03:00:00	1.08189	1.08269	1.08144	1.08167	2970	0	10
2019.09.17	04:00:00	1.08167	1.08183	1.08049	1.08061	3553	0	13
2019.09.17	05:00:00	1.08061	1.08112	1.08025	1.08088	2164	0	12
2019.09.17	06:00:00	1.08088	1.08122	1.08012	1.08020	1968	0	2
2019.09.17	07:00:00	1.08020	1.08023	1.07941	1.07952	1461	0	17
2019.09.17	08:00:00	1.07952	1.07991	1.07891	1.07905	1776	0	9
2019.09.17	09:00:00	1.07905	1.08045	1.07885	1.07892	1944	0	0
2019.09.17	10:00:00	1.07892	1.08094	1.07879	1.08050	2351	0	7
2019.09.17	11:00:00	1.08050	1.08105	1.08005	1.08063	1982	0	11
2019.09.17	12:00:00	1.08065	1.08100	1.08036	1.08059	1445	0	14
2019.09.17	13:00:00	1.08059	1.08080	1.07953	1.08029	1245	0	17
2019.09.17	14:00:00	1.08029	1.08113	1.08014	1.08077	1648	0	13
2019.09.17	15:00:00	1.08079	1.08093	1.08036	1.08070	2186	0	11
2019.09.17	16:00:00	1.08070	1.08098	1.07950	1.08006	4020	0	13
2019.09.17	17:00:00	1.08008	1.08113	1.07980	1.08057	3663	0	13
2019.09.17	18:00:00	1.08057	1.08070	1.07996	1.08000	2408	0	11
2019.09.17	19:00:00	1.08000	1.08054	1.07999	1.08036	1551	0	17
2019.09.17	20:00:00	1.08036	1.08047	1.07979	1.08030	1634	0	11
2019.09.17	21:00:00	1.08030	1.08061	1.08003	1.08022	1374	0	14
2019.09.17	22:00:00	1.08026	1.08063	1.07989	1.08005	900	0	15
2019.09.17	23:00:00	1.08005	1.08035	1.07919	1.07937	790	0	17
2019.09.18	00:00:00	1.07921	1.08017	1.07869	1.07985	666	0	36
2019.09.18	01:00:00	1.07985	1.08022	1.07906	1.07915	1119	0	11
2019.09.18	02:00:00	1.07915	1.07937	1.07873	1.07929	1786	0	12
2019.09.18	03:00:00	1.07929	1.08009	1.07853	1.07985	3591	0	4
2019.09.18	04:00:00	1.07985	1.08042	1.07946	1.07972	2693	0	12
2019.09.18	05:00:00	1.07972	1.08129	1.07956	1.08099	1935	0	7
2019.09.18	06:00:00	1.08099	1.08118	1.08075	1.08103	1599	0	13
2019.09.18	07:00:00	1.08104	1.08106	1.08009	1.08018	983	0	9
2019.09.18	08:00:00	1.08018	1.08071	1.08005	1.08046	2060	0	10
2019.09.18	09:00:00	1.08048	1.08054	1.07975	1.08048	1661	0	13
2019.09.18	10:00:00	1.08048	1.08058	1.07847	1.07853	2170	0	12
2019.09.18	11:00:00	1.07853	1.07946	1.07817	1.07939	2362	0	9
2019.09.18	12:00:00	1.07935	1.07943	1.07864	1.07864	1864	0	12
2019.09.18	13:00:00	1.07864	1.07925	1.07835	1.07898	1380	0	13
2019.09.18	14:00:00	1.07898	1.07939	1.07880	1.07930	1220	0	17
2019.09.18	15:00:00	1.07930	1.07952	1.07891	1.07941	1363	0	12
2019.09.18	16:00:00	1.07941	1.08028	1.07901	1.08020	1869	0	7
2019.09.18	17:00:00	1.08020	1.08074	1.07977	1.08044	2410	0	15
2019.09.18	18:00:00	1.08044	1.08089	1.07988	1.08058	1582	0	14
2019.09.18	19:00:00	1.08060	1.08076	1.08027	1.08058	1506	0	18
2019.09.18	20:00:00	1.08058	1.08101	1.08016	1.08067	1756	0	14
2019.09.18	21:00:00	1.08066	1.08136	1.07959	1.08056	8135	0	4
2019.09.18	22:00:00	1.08053	1.08128	1.08048	1.08121	4036	0	7
2019.09.18	23:00:00	1.08121	1.08143	1.08047	1.08049	1501	0	18
2019.09.19	00:00:00	1.08044	1.08110	1.07953	1.08077	892	0	21
2019.09.19	01:00:00	1.08077	1.08134	1.07834	1.07998	1886	0	10
2019.09.19	02:00:00	1.07998	1.08035	1.07966	1.07986	2020	0	15
2019.09.19	03:00:00	1.07987	1.08118	1.07940	1.08024	4212	0	2
2019.09.19	04:00:00	1.08024	1.08077	1.07640	1.07743	5296	0	7
2019.09.19	05:00:00	1.07743	1.07760	1.07535	1.07572	3020	0	12
2019.09.19	06:00:00	1.07572	1.07606	1.07476	1.07540	2711	0	14
2019.09.19	07:00:00	1.07540	1.07562	1.07491	1.07538	2167	0	15
2019.09.19	08:00:00	1.07538	1.07597	1.07531	1.07536	2445	0	13
2019.09.19	09:00:00	1.07536	1.07548	1.07476	1.07482	2530	0	12
2019.09.19	10:00:00	1.07481	1.07604	1.07476	1.07603	3400	0	10
2019.09.19	11:00:00	1.07603	1.07666	1.07525	1.07540	2507	0	10
2019.09.19	12:00:00	1.07540	1.07639	1.07526	1.07625	2183	0	10
2019.09.19	13:00:00	1.07625	1.07678	1.07616	1.07630	1736	0	17
2019.09.19	14:00:00	1.07630	1.07644	1.07594	1.07628	2186	0	16
2019.09.19	15:00:00	1.07628	1.07718	1.07609	1.07717	2622	0	12
2019.09.19	16:00:00	1.07717	1.07786	1.07706	1.07786	2561	0	9
2019.09.19	17:00:00	1.07786	1.07810	1.07703	1.07797	2592	0	14
2019.09.19	18:00:00	1.07797	1.07844	1.07752	1.07828	2043	0	16
2019.09.19	19:00:00	1.07828	1.07846	1.07784	1.07813	1594	0	14
2019.09.19	20:00:00	1.07813	1.07839	1.07784	1.07822	2618	0	14
2019.09.19	21:00:00	1.07822	1.07865	1.07811	1.07857	1592	0	16
2019.09.19	22:00:00	1.07857	1.07862	1.07816	1.07837	1405	0	17
2019.09.19	23:00:00	1.07838	1.07872	1.07721	1.07738	918	0	18
2019.09.20	00:00:00	1.07545	1.07821	1.07542	1.07819	744	0	32
2019.09.20	01:00:00	1.07821	1.07886	1.07806	1.07853	1458	0	15
2019.09.20	02:00:00	1.07854	1.07902	1.07828	1.07899	2251	0	16
2019.09.20	03:00:00	1.07899	1.07928	1.07788	1.07805	3632	0	11
2019.09.20	04:00:00	1.07805	1.07899	1.07773	1.07853	3046	0	6
2019.09.20	05:00:00	1.07853	1.07923	1.07851	1.07911	2003	0	17
2019.09.20	06:00:00	1.07911	1.08013	1.07902	1.07964	2054	0	5
2019.09.20	07:00:00	1.07964	1.07980	1.07901	1.07934	1634	0	11
2019.09.20	08:00:00	1.07933	1.08008	1.07928	1.07984	2623	0	13
2019.09.20	09:00:00	1.07985	1.08115	1.07964	1.08107	2279	0	13
2019.09.20	10:00:00	1.08107	1.08230	1.08075	1.08227	2372	0	14
2019.09.20	11:00:00	1.08225	1.08235	1.08128	1.08165	2020	0	12
2019.09.20	12:00:00	1.08165	1.08230	1.08137	1.08229	1997	0	8
2019.09.20	13:00:00	1.08229	1.08332	1.08205	1.08257	1925	0	7
2019.09.20	14:00:00	1.08257	1.08390	1.08201	1.08241	2632	0	9
2019.09.20	15:00:00	1.08241	1.08266	1.08177	1.08199	2400	0	8
2019.09.20	16:00:00	1.08197	1.08253	1.08183	1.08207	2216	0	10
2019.09.20	17:00:00	1.08207	1.08232	1.08108	1.08121	3163	0	12
2019.09.20	18:00:00	1.08121	1.08191	1.08119	1.08168	2739	0	12
2019.09.20	19:00:00	1.08168	1.08179	1.08072	1.08093	1445	0	10
2019.09.20	20:00:00	1.08093	1.08105	1.08017	1.08029	2335	0	13
2019.09.20	21:00:00	1.08029	1.08092	1.08016	1.08078	1568	0	16
2019.09.20	22:00:00	1.08079	1.08106	1.08054	1.08087	934	0	17
2019.09.20	23:00:00	1.08087	1.08088	1.08013	1.08038	969	0	18
2019.09.23	00:00:00	1.07979	1.08018	1.07972	1.07989	166	0	59
2019.09.23	01:00:00	1.08002	1.08080	1.07974	1.08041	970	0	19
2019.09.23	02:00:00	1.08041	1.08078	1.07989	1.08001	2344	0	17
2019.09.23	03:00:00	1.08001	1.08002	1.07949	1.07977	2420	0	12
2019.09.23	04:00:00	1.07978	1.08020	1.07948	1.08001	1981	0	16
2019.09.23	05:00:00	1.08001	1.08041	1.07973	1.08005	1601	0	13
2019.09.23	06:00:00	1.08005	1.08051	1.07981	1.08001	1186	0	16
2019.09.23	07:00:00	1.08001	1.08055	1.07989	1.07992	1497	0	17
2019.09.23	08:00:00	1.07992	1.08074	1.07971	1.08073	1879	0	17
