<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.05.07	1.10222	1.10291	1.09733	1.09904	49041	0	21
2024.05.08	1.09904	1.09945	1.09532	1.09579	35164	0	21
2024.05.09	1.09579	1.09780	1.09494	1.09688	38288	0	21
2024.05.10	1.09688	1.09895	1.09608	1.09636	39229	0	21
2024.05.13	1.09636	1.09964	1.09558	1.09809	34869	0	21
2024.05.14	1.09809	1.09877	1.09597	1.09671	41840	0	21
2024.05.15	1.09671	1.09761	1.08801	1.09322	53678	0	21
2024.05.16	1.09322	1.09391	1.09059	1.09074	41107	0	21
2024.05.17	1.09074	1.09219	1.08912	1.09063	37241	0	21
2024.05.20	1.09058	1.09431	1.09038	1.09186	49214	0	21
2024.05.21	1.09186	1.09411	1.09084	1.09403	55062	0	21
2024.05.22	1.09403	1.09423	1.08562	1.08573	70299	0	21
2024.05.23	1.08573	1.08635	1.08249	1.08296	70894	0	21
2024.05.24	1.08292	1.08354	1.08182	1.08249	40358	0	21
2024.05.27	1.08234	1.08308	1.08139	1.08153	28975	0	21
2024.05.28	1.08165	1.08318	1.08048	1.08270	44202	0	21
2024.05.29	1.08270	1.08473	1.08088	1.08093	46764	0	21
2024.05.30	1.08093	1.08482	1.08070	1.08470	50233	0	21
2024.05.31	1.08470	1.08485	1.08168	1.08260	76411	0	21
2024.06.03	1.08270	1.08324	1.07983	1.08005	67172	0	21
2024.06.04	1.07993	1.08114	1.07551	1.07628	82110	0	21
2024.06.05	1.07603	1.07729	1.07323	1.07338	70513	0	21
2024.06.06	1.07338	1.07558	1.07322	1.07499	59463	0	21
2024.06.07	1.07464	1.07820	1.07313	1.07739	82849	0	21
2024.06.10	1.07736	1.07964	1.07679	1.07841	50779	0	21
2024.06.11	1.07841	1.07882	1.07483	1.07505	56045	0	21
2024.06.12	1.07505	1.07819	1.07447	1.07713	81828	0	21
2024.06.13	1.07713	1.07817	1.07515	1.07566	66705	0	21
2024.06.14	1.07566	1.07877	1.07499	1.07641	73232	0	21
2024.06.17	1.07700	1.07981	1.07680	1.07838	64111	0	21
2024.06.18	1.07839	1.08441	1.07809	1.08317	77027	0	21
2024.06.19	1.08254	1.08843	1.08221	1.08777	43254	0	21
2024.06.20	1.08758	1.08908	1.08504	1.08739	73169	0	21
2024.06.21	1.08667	1.08863	1.08473	1.08473	71825	0	21
2024.06.24	1.08471	1.08699	1.08471	1.08668	62695	0	21
2024.06.25	1.08668	1.08857	1.08552	1.08575	58769	0	21
2024.06.26	1.08571	1.09425	1.08513	1.09280	71241	0	21
2024.06.27	1.09280	1.09484	1.09060	1.09268	66095	0	21
2024.06.28	1.09267	1.09629	1.09123	1.09362	81765	0	21
2024.07.01	1.09448	1.09615	1.09275	1.09596	69546	0	21
2024.07.02	1.09596	1.09873	1.09450	1.09671	69817	0	21
2024.07.03	1.09671	1.09925	1.09602	1.09795	64482	0	21
2024.07.04	1.09794	1.09987	1.09773	1.09917	37307	0	21
2024.07.05	1.09884	1.10099	1.09748	1.09748	78122	0	21
2024.07.08	1.09708	1.09980	1.09700	1.09963	59542	0	21
2024.07.09	1.09963	1.10173	1.09893	1.10035	61361	0	21
2024.07.10	1.10035	1.11019	1.09906	1.10936	64595	0	21
2024.07.11	1.10936	1.11035	1.10768	1.10877	90056	0	21
2024.07.12	1.10877	1.11171	1.10690	1.10814	90814	0	21
2024.07.15	1.10799	1.11356	1.10742	1.11256	57965	0	21
2024.07.16	1.11256	1.11415	1.11020	1.11289	56295	0	21
2024.07.17	1.11289	1.11508	1.10609	1.10610	73357	0	21
2024.07.18	1.10610	1.11023	1.10571	1.10916	64727	0	21
2024.07.19	1.10916	1.11275	1.10814	1.11155	59255	0	21
2024.07.22	1.11134	1.11266	1.10964	1.11077	57596	0	21
2024.07.23	1.11077	1.11235	1.11015	1.11032	55164	0	21
2024.07.24	1.11032	1.11359	1.10881	1.10960	73138	0	21
2024.07.25	1.10960	1.11129	1.10358	1.11037	96122	0	21
2024.07.26	1.11036	1.11350	1.10854	1.11108	62881	0	21
2024.07.29	1.11112	1.11475	1.11102	1.11437	64365	0	21
2024.07.30	1.11437	1.11475	1.10716	1.10722	76307	0	21
2024.07.31	1.10722	1.10832	1.09662	1.09925	125510	0	21
2024.08.01	1.09925	1.10032	1.09141	1.09268	112734	0	21
2024.08.02	1.09268	1.09556	1.09124	1.09245	131480	0	21
2024.08.05	1.09196	1.09553	1.08424	1.09356	267554	0	21
2024.08.06	1.09419	1.10070	1.09249	1.09474	208292	0	21
2024.08.07	1.09474	1.09549	1.08705	1.08728	159674	0	21
2024.08.08	1.08674	1.09736	1.08663	1.09608	129735	0	21
2024.08.09	1.09607	1.09764	1.09253	1.09478	95752	0	21
2024.08.12	1.09428	1.09652	1.09344	1.09397	61151	0	21
2024.08.13	1.09384	1.09427	1.09017	1.09138	74810	0	21
2024.08.14	1.09074	1.10397	1.09045	1.09930	98831	0	21
2024.08.15	1.09921	1.10485	1.09686	1.10420	74749	0	21
2024.08.16	1.10417	1.10560	1.09898	1.10104	61023	0	21
2024.08.19	1.10103	1.10320	1.09824	1.10077	67089	0	21
2024.08.20	1.10080	1.10151	1.09565	1.09595	76488	0	21
2024.08.21	1.09584	1.09824	1.09394	1.09483	75501	0	21
2024.08.22	1.09482	1.09615	1.09164	1.09196	71025	0	21
2024.08.23	1.09201	1.09340	1.08912	1.08912	80580	0	21
2024.08.26	1.08993	1.09209	1.08946	1.09110	61813	0	21
2024.08.27	1.09106	1.09180	1.08605	1.08617	65023	0	21
2024.08.28	1.08627	1.09089	1.08549	1.08645	82817	0	21
2024.08.29	1.08645	1.08719	1.07968	1.08617	86416	0	21
2024.08.30	1.08617	1.08801	1.08178	1.08178	75579	0	21
2024.09.02	1.08283	1.09034	1.08225	1.08951	41841	0	21
2024.09.03	1.08904	1.09041	1.08424	1.08454	82766	0	21
2024.09.04	1.08454	1.08649	1.08323	1.08466	89466	0	21
2024.09.05	1.08466	1.08743	1.08184	1.08288	76211	0	21
2024.09.06	1.08288	1.08440	1.07958	1.07979	110102	0	21
2024.09.09	1.07894	1.08566	1.07864	1.08377	71517	0	21
2024.09.10	1.08377	1.08452	1.08040	1.08163	66926	0	21
2024.09.11	1.08163	1.08803	1.08096	1.08747	105565	0	21
2024.09.12	1.08747	1.08927	1.08574	1.08701	93270	0	21
2024.09.13	1.08679	1.08941	1.08520	1.08810	72375	0	21
2024.09.16	1.08800	1.09014	1.08730	1.08855	69622	0	21
2024.09.17	1.08855	1.09263	1.08802	1.09207	80479	0	21
2024.09.18	1.09207	1.09262	1.08676	1.08926	102068	0	21
2024.09.19	1.08926	1.09437	1.08805	1.09207	110268	0	21
2024.09.20	1.09207	1.09339	1.09054	1.09055	100618	0	21
2024.09.23	1.09058	1.09426	1.09022	1.09098	74335	0	21
2024.09.24	1.09098	1.09430	1.08619	1.08685	94922	0	21
2024.09.25	1.08685	1.08974	1.08485	1.08932	85905	0	21
2024.09.26	1.08932	1.09314	1.08816	1.08959	107284	0	21
2024.09.27	1.08959	1.09229	1.08764	1.08786	104199	0	21
2024.09.30	1.08904	1.09060	1.08681	1.08864	97383	0	21
2024.10.01	1.08864	1.09604	1.08816	1.09576	111931	0	21
2024.10.02	1.09576	1.09950	1.09343	1.09924	102800	0	21
2024.10.03	1.09924	1.10240	1.09815	1.10083	103856	0	21
2024.10.04	1.10083	1.10481	1.10018	1.10324	88494	0	21
2024.10.07	1.10175	1.10538	1.10163	1.10301	90623	0	21
2024.10.08	1.10301	1.10343	1.09817	1.09913	107185	0	21
2024.10.09	1.09922	1.10898	1.09686	1.10754	110613	0	21
2024.10.10	1.10765	1.10834	1.10470	1.10555	106244	0	21
2024.10.11	1.10516	1.10638	1.10429	1.10433	65184	0	21
2024.10.14	1.10470	1.10634	1.10309	1.10327	69563	0	21
2024.10.15	1.10275	1.10528	1.09967	1.10175	78809	0	21
2024.10.16	1.10175	1.10583	1.09901	1.10048	87196	0	21
2024.10.17	1.10002	1.10543	1.09937	1.10476	83055	0	21
2024.10.18	1.10401	1.10753	1.10351	1.10407	69343	0	21
2024.10.21	1.10357	1.10571	1.10282	1.10391	66839	0	21
2024.10.22	1.10391	1.10564	1.10287	1.10542	77659	0	21
2024.10.23	1.10542	1.10649	1.10365	1.10448	69705	0	21
2024.10.24	1.10344	1.10556	1.10218	1.10362	71295	0	21
2024.10.25	1.10362	1.10562	1.10303	1.10431	61254	0	21
2024.10.28	1.10532	1.10566	1.10048	1.10052	63531	0	21
2024.10.29	1.10052	1.10106	1.09807	1.09814	72279	0	21
2024.10.30	1.09814	1.10081	1.09638	1.10010	79397	0	21
2024.10.31	1.10010	1.10168	1.09839	1.10106	86191	0	21
2024.11.01	1.10106	1.10257	1.09849	1.09927	74749	0	21
2024.11.04	1.10097	1.10263	1.09948	1.10226	79927	0	21
2024.11.05	1.10220	1.10725	1.10158	1.10475	59881	0	21
2024.11.06	1.10406	1.10686	1.10014	1.10586	140743	0	21
2024.11.07	1.10537	1.10879	1.10491	1.10846	82365	0	21
2024.11.08	1.10846	1.10883	1.10226	1.10227	77764	0	21
2024.11.11	1.10389	1.10487	1.10141	1.10208	59264	0	21
2024.11.12	1.10213	1.10304	1.09960	1.10208	74400	0	21
2024.11.13	1.10211	1.10335	1.09978	1.10266	70743	0	21
2024.11.14	1.10292	1.10477	1.10160	1.10311	80329	0	21
2024.11.15	1.10307	1.10398	1.10075	1.10090	67243	0	21
2024.11.18	1.10062	1.10525	1.10060	1.10411	57734	0	21
2024.11.19	1.10411	1.10585	1.10294	1.10464	77402	0	21
2024.11.20	1.10464	1.10716	1.10385	1.10688	64481	0	21
2024.11.21	1.10688	1.11129	1.10608	1.11085	71737	0	21
2024.11.22	1.11036	1.11791	1.11036	1.11327	85336	0	21
2024.11.25	1.11595	1.11681	1.11098	1.11248	76648	0	21
2024.11.26	1.11208	1.11389	1.10837	1.10949	92916	0	21
2024.11.27	1.10949	1.11020	1.09922	1.10202	96109	0	21
2024.11.28	1.10161	1.10445	1.10070	1.10290	52191	0	21
2024.11.29	1.10203	1.10429	1.09806	1.09811	76188	0	21
2024.12.02	1.10094	1.10269	1.09803	1.09929	85465	0	21
2024.12.03	1.09929	1.10290	1.09915	1.10258	74976	0	21
2024.12.04	1.10145	1.10295	1.09726	1.09886	86540	0	21
2024.12.05	1.09887	1.09903	1.09573	1.09614	64825	0	21
2024.12.06	1.09601	1.09841	1.09413	1.09541	78787	0	21
2024.12.09	1.09441	1.10087	1.09433	1.09787	71099	0	21
2024.12.10	1.09754	1.10013	1.09530	1.09943	74342	0	21
2024.12.11	1.09943	1.10118	1.09840	1.10085	85726	0	21
2024.12.12	1.10086	1.10593	1.09913	1.10357	86115	0	21
2024.12.13	1.10267	1.10573	1.10234	1.10383	69333	0	21
2024.12.16	1.10288	1.10420	1.10054	1.10167	59547	0	21
2024.12.17	1.10091	1.10278	1.10019	1.10119	63053	0	21
2024.12.18	1.10119	1.10589	1.09940	1.10541	78778	0	21
2024.12.19	1.10540	1.10808	1.10303	1.10778	93863	0	21
2024.12.20	1.10745	1.10838	1.10462	1.10504	77168	0	21
2024.12.23	1.10863	1.10893	1.10403	1.10591	58957	0	21
2024.12.24	1.10529	1.10677	1.10158	1.10331	42794	0	21
2024.12.25	1.10325	1.10416	1.09909	1.09991	614	0	56
2024.12.26	1.10166	1.10631	1.10028	1.10582	60658	0	21
2024.12.27	1.10579	1.10688	1.10207	1.10239	57388	0	21
2024.12.30	1.10263	1.10483	1.10076	1.10296	58978	0	21
2024.12.31	1.10282	1.10661	1.10117	1.10568	59554	0	21
2025.01.02	1.10425	1.10898	1.10339	1.10853	60098	0	21
2025.01.03	1.10853	1.10995	1.10703	1.10714	59022	0	21
2025.01.06	1.10662	1.10874	1.10605	1.10668	79877	0	21
2025.01.07	1.10668	1.10723	1.10426	1.10545	61312	0	21
2025.01.08	1.10546	1.10841	1.10391	1.10786	76677	0	21
2025.01.09	1.10786	1.10854	1.10599	1.10622	50543	0	21
2025.01.10	1.10621	1.10888	1.10524	1.10532	65971	0	21
2025.01.13	1.10570	1.10836	1.10448	1.10610	60221	0	21
2025.01.14	1.10610	1.10666	1.10199	1.10512	68188	0	21
2025.01.15	1.10512	1.10922	1.10374	1.10864	62925	0	21
2025.01.16	1.10864	1.11009	1.10590	1.10778	64083	0	21
2025.01.17	1.10746	1.11002	1.10647	1.10847	57401	0	21
2025.01.20	1.10788	1.10936	1.10506	1.10592	64376	0	21
2025.01.21	1.10591	1.10691	1.10376	1.10427	79109	0	21
2025.01.22	1.10427	1.10845	1.10420	1.10718	62856	0	21
2025.01.23	1.10716	1.10806	1.10526	1.10715	57438	0	21
2025.01.24	1.10716	1.10758	1.10475	1.10502	68449	0	21
2025.01.27	1.10538	1.10693	1.10435	1.10509	62131	0	21
2025.01.28	1.10545	1.10637	1.10271	1.10313	59373	0	21
2025.01.29	1.10312	1.10398	1.10056	1.10056	60828	0	21
2025.01.30	1.10032	1.10332	1.10032	1.10153	54524	0	21
2025.01.31	1.10128	1.10337	1.10074	1.10154	72595	0	21
2025.02.03	1.10100	1.10627	1.10074	1.10596	110401	0	21
2025.02.04	1.10594	1.10781	1.10354	1.10655	62652	0	21
2025.02.05	1.10618	1.10726	1.10380	1.10489	53697	0	21
2025.02.06	1.10479	1.10769	1.10414	1.10682	51122	0	21
2025.02.07	1.10678	1.10908	1.10534	1.10728	59194	0	21
2025.02.10	1.10527	1.11289	1.10457	1.11257	52311	0	21
2025.02.11	1.11257	1.11352	1.11124	1.11300	51958	0	21
2025.02.12	1.11301	1.11420	1.11100	1.11275	63114	0	21
2025.02.13	1.11275	1.11379	1.11143	1.11270	63323	0	21
2025.02.14	1.11261	1.11341	1.10754	1.10810	55278	0	21
2025.02.17	1.10890	1.11021	1.10740	1.10791	41500	0	21
2025.02.18	1.10764	1.11441	1.10718	1.11348	56276	0	21
2025.02.19	1.11347	1.11735	1.11030	1.11172	56800	0	21
2025.02.20	1.11172	1.11343	1.10960	1.11035	63298	0	21
2025.02.21	1.11035	1.11105	1.10618	1.10618	60931	0	21
2025.02.24	1.10699	1.10837	1.10627	1.10731	62475	0	21
2025.02.25	1.10731	1.10905	1.10654	1.10725	58334	0	21
2025.02.26	1.10727	1.10878	1.10623	1.10682	64815	0	21
2025.02.27	1.10618	1.10861	1.10590	1.10711	71460	0	21
2025.02.28	1.10711	1.10985	1.10655	1.10895	67314	0	21
2025.03.03	1.10847	1.11057	1.10687	1.10800	82246	0	21
2025.03.04	1.10806	1.10854	1.10431	1.10689	115073	0	21
2025.03.05	1.10687	1.10795	1.10456	1.10603	109963	0	21
2025.03.06	1.10484	1.10664	1.10320	1.10387	99258	0	21
2025.03.07	1.10313	1.10533	1.09644	1.10368	105703	0	21
2025.03.10	1.10353	1.10482	1.10045	1.10151	99103	0	21
2025.03.11	1.10115	1.10359	1.10030	1.10144	113336	0	21
2025.03.12	1.10099	1.10309	1.09869	1.10258	92671	0	21
2025.03.13	1.10209	1.10352	1.09924	1.10256	93193	0	21
2025.03.14	1.10256	1.10295	1.09917	1.09934	78688	0	21
2025.03.17	1.10033	1.10096	1.09588	1.09670	64608	0	21
2025.03.18	1.09613	1.09742	1.09281	1.09289	56918	0	11
2025.03.19	1.09231	1.09482	1.09091	1.09303	68624	0	11
2025.03.20	1.09293	1.09617	1.09095	1.09449	75700	0	11
2025.03.21	1.09365	1.09496	1.09126	1.09345	62994	0	11
2025.03.24	1.09227	1.09879	1.09227	1.09713	59571	0	11
2025.03.25	1.09715	1.10029	1.09547	1.09930	55032	0	11
2025.03.26	1.09890	1.10026	1.09738	1.09923	66584	0	11
2025.03.27	1.09923	1.09996	1.09703	1.09821	71168	0	11
2025.03.28	1.09706	1.09992	1.09672	1.09969	15143	0	0
